GenoWGS	Group	Female	Male	HeadingDate	PlantHeight	GrainYield
M015_x_ZF050	hybrid	ZF050	M015	152.710802093412	86.7242966849096	10.0659378016478
M015_x_ZF058	hybrid	ZF058	M015	152.610457285298	86.284851164622	9.29216358909495
M015_x_ZF059	hybrid	ZF059	M015	151.270065458985	85.8723978679845	9.27532908788002
M015_x_ZF060	hybrid	ZF060	M015	151.533936457028	89.4090670775466	9.44688811671606
M015_x_ZF074	hybrid	ZF074	M015	152.312271771886	90.2591290807789	10.0131643804761
M015_x_ZF088	hybrid	ZF088	M015	148.467752497715	85.5153327449997	9.00825387075029
M015_x_ZF099	hybrid	ZF099	M015	149.824442560592	88.4073673328482	9.78029309200226
M015_x_ZF100	hybrid	ZF100	M015	150.082301538121	85.924207070389	9.53600940359937
M015_x_ZF101	hybrid	ZF101	M015	151.914778265058	90.4177133918864	10.1656271828376
M015_x_ZF104	hybrid	ZF104	M015	150.068236833412	89.6000989782893	9.45770134118849
M015_x_ZF105	hybrid	ZF105	M015	148.776433385129	88.1299779594183	9.29637036963675
M015_x_ZF106	hybrid	ZF106	M015	149.908211366899	88.2523729787393	10.0292207313827
M015_x_ZF108	hybrid	ZF108	M015	153.439107851991	88.2761500740281	9.86865609789705
M015_x_ZF109	hybrid	ZF109	M015	153.493895978605	88.8100480530665	9.94254119857919
M015_x_ZF110	hybrid	ZF110	M015	153.38627360831	88.6990398427207	10.1360472845492
M015_x_ZF111	hybrid	ZF111	M015	153.050229214976	92.0306851250419	9.74547104843359
M015_x_ZF112	hybrid	ZF112	M015	156.997077601116	85.5271582236579	9.96965724204485
M015_x_ZF113	hybrid	ZF113	M015	152.266396812348	91.0915088579621	10.1693072942311
M015_x_ZF114	hybrid	ZF114	M015	153.619635238184	88.3368065500478	9.95074612115799
M015_x_ZF115	hybrid	ZF115	M015	154.381958963945	89.2186536489952	9.05678262387313
M015_x_ZF116	hybrid	ZF116	M015	154.778471301044	83.7376112993239	9.32306020084722
M015_x_ZF118	hybrid	ZF118	M015	152.844816078503	88.7775170710903	9.23796719635503
M015_x_ZF138	hybrid	ZF138	M015	149.722367102114	81.5723277003823	9.12145028156593
M015_x_ZF142	hybrid	ZF142	M015	152.468418399066	80.9283013318507	9.56883579776011
M015_x_ZF146	hybrid	ZF146	M015	153.352287752183	91.1516419559336	9.1418986697819
M015_x_ZF148	hybrid	ZF148	M015	151.734054785523	84.996545801499	9.53138616502545
M015_x_ZF149	hybrid	ZF149	M015	152.606320517167	88.0968294889526	10.1913772563207
M015_x_ZF155	hybrid	ZF155	M015	151.591016613655	94.0835306149667	10.2131102170962
M015_x_ZF156	hybrid	ZF156	M015	153.897437058677	90.1858974724249	9.69403460214071
M015_x_ZF161	hybrid	ZF161	M015	152.57649883466	90.2398953371792	10.2101132250675
M015_x_ZF163	hybrid	ZF163	M015	153.561806509881	87.1579700730711	9.54277455139247
M015_x_ZF169	hybrid	ZF169	M015	150.688960071294	87.8126204224728	10.1006546733243
M015_x_ZF173	hybrid	ZF173	M015	151.799260814184	90.4196395513883	10.0969333792192
M015_x_ZF178	hybrid	ZF178	M015	151.022412673294	96.5853207305501	10.0363105537821
M015_x_ZF180	hybrid	ZF180	M015	152.093839201419	89.6547921028712	10.2635235905986
M015_x_ZF183	hybrid	ZF183	M015	151.634417984791	85.5229534603259	10.1935490659204
M015_x_ZF187	hybrid	ZF187	M015	150.25317943156	85.4882605012146	9.16518907645134
M015_x_ZF189	hybrid	ZF189	M015	151.686175303575	89.3889477593793	9.92403904605604
M015_x_ZF192	hybrid	ZF192	M015	150.857232542737	85.9201401285729	9.59817579782285
M015_x_ZF193	hybrid	ZF193	M015	152.595353987408	87.7356140352399	9.52093389976939
M015_x_ZF195	hybrid	ZF195	M015	150.381883744751	86.3133195202727	9.70032146579769
M015_x_ZF197	hybrid	ZF197	M015	149.360035643549	86.4619803002517	9.65526502262447
M015_x_ZF198	hybrid	ZF198	M015	151.547306042872	87.9094822804873	10.306659662184
M015_x_ZF302	hybrid	ZF302	M015	151.889778199559	84.0664788350395	9.77924752558656
M015_x_ZF304	hybrid	ZF304	M015	151.697017299058	87.5655159433189	9.69057017402635
M015_x_ZF307	hybrid	ZF307	M015	149.885026131401	87.2042956767568	9.24113878393728
M015_x_ZF309	hybrid	ZF309	M015	150.961827705769	76.8304417219562	8.98087763147063
M015_x_ZF314	hybrid	ZF314	M015	152.09117732645	90.3155178598281	10.2664581864795
M015_x_ZF317	hybrid	ZF317	M015	153.412221673528	85.3773602550067	9.88472751880408
M015_x_ZF320	hybrid	ZF320	M015	153.430777026582	84.6426052824321	9.82046431344097
M015_x_ZF329	hybrid	ZF329	M015	152.678814975285	85.3478121786204	10.1083745633848
M015_x_ZF332	hybrid	ZF332	M015	153.459753802021	89.5348631255118	10.1484448314646
M015_x_ZF334	hybrid	ZF334	M015	152.00442299371	85.1819944391351	9.67258500176602
M015_x_ZF338	hybrid	ZF338	M015	153.098623821638	90.4798458711778	9.53412065159926
M015_x_ZF341	hybrid	ZF341	M015	153.556067247052	76.1598092495249	9.43327982363789
M015_x_ZF343	hybrid	ZF343	M015	152.153005533809	81.6374802301634	9.67471012983968
M015_x_ZF345	hybrid	ZF345	M015	153.399926069886	83.3364097851603	9.93260268501063
M015_x_ZF349	hybrid	ZF349	M015	153.97776351973	86.0239423336582	9.69269945047624
M015_x_ZF357	hybrid	ZF357	M015	148.123291855917	85.5488445341479	9.57721410204284
M015_x_ZF363	hybrid	ZF363	M015	152.339691338134	88.2628227743525	10.2826329493538
M015_x_ZF364	hybrid	ZF364	M015	150.183079911579	91.5132355012684	9.62673727991469
M015_x_ZF366	hybrid	ZF366	M015	152.659667589179	85.6258259972835	9.60296841070144
M015_x_ZF373	hybrid	ZF373	M015	150.160291421006	95.7383770351499	10.0067194978612
M015_x_ZF378	hybrid	ZF378	M015	152.987439294859	93.6212557554424	9.73518034218932
M015_x_ZF381	hybrid	ZF381	M015	153.809309256798	89.1210748135077	9.75163557163386
M015_x_ZF385	hybrid	ZF385	M015	154.54328871935	85.6989492922447	9.31697975736931
M015_x_ZF395	hybrid	ZF395	M015	153.01254243879	87.5271710331002	9.72459860679618
M015_x_ZF398	hybrid	ZF398	M015	152.650207321863	85.9014242845768	9.67819616616273
M015_x_ZF400	hybrid	ZF400	M015	151.363646189992	87.0900866193471	9.43047839894953
M015_x_ZF401	hybrid	ZF401	M015	148.334540385449	85.0512118431686	9.32468421868006
M015_x_ZF403	hybrid	ZF403	M015	149.500314010524	88.1570340527919	10.04137599302
M015_x_ZF404	hybrid	ZF404	M015	152.542410721244	85.5567719940394	9.98550552623898
M015_x_ZF418	hybrid	ZF418	M015	153.28884119703	89.6713980854772	9.77175618560061
M015_x_ZF423	hybrid	ZF423	M015	154.526704605992	80.2667997210602	9.55825338132688
M015_x_ZF425	hybrid	ZF425	M015	151.475115827412	84.5842095847021	9.81548536199896
M015_x_ZF433	hybrid	ZF433	M015	153.806637438027	82.6791056505763	9.17363757339621
M015_x_ZF435	hybrid	ZF435	M015	152.647530042729	89.5742716620865	9.60575435097602
M015_x_ZF440	hybrid	ZF440	M015	151.900052448739	93.4213759628971	9.49332343748106
M015_x_ZF450	hybrid	ZF450	M015	152.520885833914	88.2101860239518	9.70605206090141
M015_x_ZF451	hybrid	ZF451	M015	151.964869357509	86.2823903559893	10.0133031690487
M015_x_ZF458	hybrid	ZF458	M015	152.498052211068	89.9029496467103	9.75982036639051
M015_x_ZF462	hybrid	ZF462	M015	151.591801520778	85.8743452567059	9.78928573071415
M015_x_ZF464	hybrid	ZF464	M015	147.747002389915	84.7541264827801	9.6561524134493
M015_x_ZF472	hybrid	ZF472	M015	150.696646150882	86.9732012693085	9.88924174073704
M015_x_ZF474	hybrid	ZF474	M015	151.969397764163	85.1046957005942	10.1285820232378
M015_x_ZF475	hybrid	ZF475	M015	152.308173919827	84.4836477068962	9.72977982194135
M015_x_ZF476	hybrid	ZF476	M015	151.922767983292	85.5343260258193	9.46653910639043
M015_x_ZF480	hybrid	ZF480	M015	152.560761938154	85.8157893354765	9.54597822091693
M015_x_ZF481	hybrid	ZF481	M015	152.070406866468	88.3194514768688	10.0570366535932
M015_x_ZF488	hybrid	ZF488	M015	152.638081578391	89.3922493834642	9.79257290650146
M015_x_ZF489	hybrid	ZF489	M015	152.539094054698	91.5492671021419	9.93516789800655
M015_x_ZF492	hybrid	ZF492	M015	149.529183652685	97.6860780694132	9.72325872218047
M015_x_ZF494	hybrid	ZF494	M015	152.757813783378	87.4094679095472	9.48077253023171
M015_x_ZM007	hybrid	ZM007	M015	152.410917396354	91.5396343418095	10.416226079554
M015_x_ZM013	hybrid	ZM013	M015	152.140320482746	95.5032132500558	10.0267521675205
M015_x_ZM015	hybrid	ZM015	M015	151.505872623216	94.3062983670759	9.95273820829051
M015_x_ZM016	hybrid	ZM016	M015	152.872087388729	90.6713765439424	10.1527112580787
M015_x_ZM017	hybrid	ZM017	M015	151.646273379949	93.8823196750459	10.0828721125434
M015_x_ZM018	hybrid	ZM018	M015	151.705474107814	92.5108618539719	9.9018582273845
M015_x_ZM021	hybrid	ZM021	M015	152.13408878681	91.1168813314088	10.1259263715346
M015_x_ZM023	hybrid	ZM023	M015	152.45506554943	96.6854766271089	10.0359723282303
M015_x_ZM025	hybrid	ZM025	M015	151.768675308568	92.8860291796576	9.83372498962006
M015_x_ZM027	hybrid	ZM027	M015	151.942773405461	94.8968194868014	10.2279954037866
M015_x_ZM029	hybrid	ZM029	M015	151.527028687276	91.7002126095656	10.1996985895006
M015_x_ZM031	hybrid	ZM031	M015	152.04212009303	96.7600068084843	9.93422771200387
M015_x_ZM032	hybrid	ZM032	M015	151.766121220219	96.23322662047	10.12649134748
M015_x_ZM035	hybrid	ZM035	M015	152.624585170905	93.9485618150798	9.8828505741278
ZF092_x_ZM034	hybrid	ZF092	ZM034	151.085978859198	84.8182210858482	9.89029476920672
ZF092_x_ZF417	hybrid	ZF092	ZF417	149.356254038458	82.7819486579931	10.2372808056248
ZF092_x_ZM339	hybrid	ZF092	ZM339	149.383269005205	85.5439973550002	9.95306703061927
ZF092_x_ZM013	hybrid	ZF092	ZM013	150.510006840635	90.5023471107222	10.0534005422372
ZF092_x_ZM015	hybrid	ZF092	ZM015	149.389010220566	86.7201748632705	10.1003713377425
ZF092_x_ZM017	hybrid	ZF092	ZM017	149.035357047211	88.8069012471757	10.0061520921894
ZF092_x_ZM018	hybrid	ZF092	ZM018	150.004832751249	85.473991230692	10.3223551937273
ZF092_x_ZM021	hybrid	ZF092	ZM021	149.506379742474	85.3540168314987	10.1616427670638
ZF092_x_ZM023	hybrid	ZF092	ZM023	150.864932873632	86.8177532400442	9.7036538451296
ZF092_x_ZM025	hybrid	ZF092	ZM025	149.699224508537	86.0613224404964	10.0847822284803
ZF092_x_ZM027	hybrid	ZF092	ZM027	149.956930790762	89.6052641191875	10.2669744003414
ZF092_x_ZM029	hybrid	ZF092	ZM029	150.035180171388	85.8463573607619	9.82810721558003
ZF092_x_ZM031	hybrid	ZF092	ZM031	150.505316255101	89.3299324767573	10.1194439733924
ZF092_x_ZM032	hybrid	ZF092	ZM032	150.664956367127	88.2293022967995	9.84141961276146
ZF092_x_ZM035	hybrid	ZF092	ZM035	150.546236285146	90.0661193295228	10.2877513628122
ZF092_x_ZM312	hybrid	ZF092	ZM312	149.31573906558	85.7685617694001	10.1240752141021
ZF092_x_ZM314	hybrid	ZF092	ZM314	149.341495545057	82.7945624655187	9.97064634911936
ZF092_x_ZM317	hybrid	ZF092	ZM317	149.012848893872	87.2245469216584	9.94610399909399
ZF092_x_ZM319	hybrid	ZF092	ZM319	148.750813732251	89.95308840664	10.034910099969
ZF092_x_ZM322	hybrid	ZF092	ZM322	151.652614839403	87.9067460745831	9.83825463258518
ZF092_x_ZM324	hybrid	ZF092	ZM324	149.961258009819	86.706218638953	10.0346103787059
ZF092_x_ZM326	hybrid	ZF092	ZM326	149.136302752909	85.6744465579986	10.0131204533858
ZF092_x_ZM329	hybrid	ZF092	ZM329	149.011538197118	87.7924224926732	9.79030605435687
ZF092_x_ZM331	hybrid	ZF092	ZM331	148.812683829582	89.0323052282083	9.8621602231975
ZF092_x_ZM332	hybrid	ZF092	ZM332	149.348656785074	90.175657475747	10.1109778239221
ZF092_x_ZM334	hybrid	ZF092	ZM334	148.864868072139	87.1437767802862	10.2678242411343
ZF092_x_ZM336	hybrid	ZF092	ZM336	149.742184775206	84.506997456378	10.2945024811723
ZF092_x_ZM337	hybrid	ZF092	ZM337	149.740145175301	82.7210167077625	9.86540052219452
ZF095_x_ZF119	hybrid	ZF095	ZF119	150.557733604571	89.1779742762776	10.1985138033155
ZF095_x_ZF416	hybrid	ZF095	ZF416	150.604209051797	87.6988999464666	10.3097316301293
ZF095_x_ZM339	hybrid	ZF095	ZM339	149.717964107176	88.2356865072324	10.0614397297569
ZF095_x_ZM005	hybrid	ZF095	ZM005	150.188735418143	82.9564651432802	10.1277926409999
ZF095_x_ZM312	hybrid	ZF095	ZM312	148.916199873663	87.628943915884	10.2312882792037
ZF095_x_ZM314	hybrid	ZF095	ZM314	149.589806880582	86.4079091829366	10.2425272377034
ZF095_x_ZM317	hybrid	ZF095	ZM317	149.032140575131	91.3266530786294	10.0845515635192
ZF095_x_ZM319	hybrid	ZF095	ZM319	148.7577310359	89.5350699448146	10.2658359860018
ZF095_x_ZM322	hybrid	ZF095	ZM322	148.782291939716	90.772514103056	10.0697827363117
ZF095_x_ZM324	hybrid	ZF095	ZM324	149.870940221738	87.9654088115092	10.2790846980925
ZF095_x_ZM326	hybrid	ZF095	ZM326	149.273657921519	88.0739285458288	10.0897813426981
ZF095_x_ZM329	hybrid	ZF095	ZM329	149.243177787378	90.075473783451	10.1162483802528
ZF095_x_ZM331	hybrid	ZF095	ZM331	148.724868824116	91.433970220134	10.3007008242271
ZF095_x_ZM332	hybrid	ZF095	ZM332	149.321588541737	92.2960772481646	10.1386521913088
ZF095_x_ZM334	hybrid	ZF095	ZM334	148.424719865129	89.5325588196274	10.274026097359
ZF095_x_ZM336	hybrid	ZF095	ZM336	149.895994814351	84.9767996433562	10.3378564643639
ZF095_x_ZM337	hybrid	ZF095	ZM337	149.6473175459	84.5068310412567	10.1673004132649
ZF119_x_ZF152	hybrid	ZF119	ZF152	152.274122710111	87.4576113021276	10.3787598020062
ZF119_x_ZF003	hybrid	ZF119	ZF003	151.605214693592	88.4798393685117	10.1584004697399
ZF119_x_ZF004	hybrid	ZF119	ZF004	153.115960256117	88.3637876902338	10.147863163482
ZF119_x_ZF009	hybrid	ZF119	ZF009	147.51635532986	96.0759325689398	10.1089379202899
ZF119_x_ZF017	hybrid	ZF119	ZF017	151.903198694751	89.0374803865573	10.2877739359161
ZF119_x_ZF020	hybrid	ZF119	ZF020	152.083117299403	88.1087785322656	9.92035467444164
ZF119_x_ZF022	hybrid	ZF119	ZF022	152.463492041012	85.2630063500648	10.1844537039467
ZF119_x_ZF029	hybrid	ZF119	ZF029	151.616778021462	92.9109483494461	10.4524195561258
ZF119_x_ZF032	hybrid	ZF119	ZF032	151.700849090832	86.6011372298914	10.5734561497066
ZF119_x_ZF034	hybrid	ZF119	ZF034	148.581528218812	89.5226087567148	10.6300994491506
ZF119_x_ZF038	hybrid	ZF119	ZF038	151.946413300189	89.7117968700817	10.6559034800135
ZF119_x_ZF041	hybrid	ZF119	ZF041	152.359744246177	92.0161845547257	10.591980608991
ZF119_x_ZF043	hybrid	ZF119	ZF043	153.396028066319	90.9714730478835	10.1176856864188
ZF119_x_ZF057	hybrid	ZF119	ZF057	150.587141768589	83.3861287130551	9.89888256366118
ZF119_x_ZF063	hybrid	ZF119	ZF063	150.160746623934	89.9288209819088	10.2673486810947
ZF119_x_ZF064	hybrid	ZF119	ZF064	151.717764324836	90.0177181759092	10.3570323199542
ZF119_x_ZF072	hybrid	ZF119	ZF072	151.362625142333	85.8873594327418	10.4094122970008
ZF119_x_ZF073	hybrid	ZF119	ZF073	152.264203000011	85.8805103082142	10.1711108691453
ZF119_x_ZF074	hybrid	ZF119	ZF074	152.400992304825	88.5423831855138	10.333242808425
ZF119_x_ZF075	hybrid	ZF119	ZF075	152.473461954186	88.7163233027113	10.1608706076156
ZF119_x_ZF076	hybrid	ZF119	ZF076	150.529276986233	85.676843186991	10.1487904363586
ZF119_x_ZF077	hybrid	ZF119	ZF077	151.518073301	87.8481711804504	10.0782916773564
ZF119_x_ZF079	hybrid	ZF119	ZF079	152.364391824267	85.5874731962426	10.53557139117
ZF119_x_ZF081	hybrid	ZF119	ZF081	151.400149295941	85.4050806980972	10.0725705166612
ZF119_x_ZF082	hybrid	ZF119	ZF082	152.27755253021	87.890547598374	9.90699639627777
ZF119_x_ZF084	hybrid	ZF119	ZF084	153.307227049425	80.7405427780906	9.8559083333094
ZF119_x_ZF085	hybrid	ZF119	ZF085	152.921745836916	82.6469123063328	9.79689045072728
ZF119_x_ZF086	hybrid	ZF119	ZF086	151.317336995148	86.6929517384878	9.96731582864906
ZF119_x_ZF087	hybrid	ZF119	ZF087	153.470878705825	83.3841505971365	10.0053079203007
ZF119_x_ZF091	hybrid	ZF119	ZF091	152.727840679423	86.2148287892738	10.2637868842645
ZF119_x_ZF093	hybrid	ZF119	ZF093	150.544302859936	85.4028469591797	10.1341274013752
ZF119_x_ZF094	hybrid	ZF119	ZF094	151.460023247083	82.7606925047586	10.4346592723551
ZF119_x_ZF098	hybrid	ZF119	ZF098	150.773271891118	84.9158690084488	10.338614718692
ZF119_x_ZF099	hybrid	ZF119	ZF099	148.66473142138	85.1381924802266	10.053083020175
ZF119_x_ZF100	hybrid	ZF119	ZF100	149.338071865144	79.403100398212	9.71990999156247
ZF119_x_ZF101	hybrid	ZF119	ZF101	151.694544251256	86.6633194732504	9.7068933045787
ZF119_x_ZF104	hybrid	ZF119	ZF104	150.113537394758	87.290176731891	9.9671407919515
ZF119_x_ZF106	hybrid	ZF119	ZF106	150.182092800069	83.382834866388	10.1463346683625
ZF119_x_ZF116	hybrid	ZF119	ZF116	153.122654669553	89.0860013153696	10.5416692347898
ZF119_x_ZF118	hybrid	ZF119	ZF118	152.361206382958	86.3539187204847	9.89016711693296
ZF119_x_ZF123	hybrid	ZF119	ZF123	147.728814515467	85.2444308095129	9.56309414326203
ZF119_x_ZF137	hybrid	ZF119	ZF137	152.532155748547	87.1993015724483	10.1216008407561
ZF119_x_ZF139	hybrid	ZF119	ZF139	150.839811668315	86.1123686780022	10.4080870685601
ZF119_x_ZF143	hybrid	ZF119	ZF143	152.725538517791	84.3939230409778	10.3533996613858
ZF119_x_ZF151	hybrid	ZF119	ZF151	149.166708077492	77.743632378056	9.94104835858065
ZF119_x_ZF158	hybrid	ZF119	ZF158	151.994945264436	94.0556926488208	9.95786366693872
ZF119_x_ZF164	hybrid	ZF119	ZF164	152.613320818713	87.9524451518815	10.4607895784453
ZF119_x_ZF180	hybrid	ZF119	ZF180	152.083409437309	87.9034960020254	10.3729205798735
ZF119_x_ZF181	hybrid	ZF119	ZF181	151.121981658319	89.9033727191031	10.562529497984
ZF119_x_ZF188	hybrid	ZF119	ZF188	151.991440266938	89.1328405281084	10.32157631013
ZF119_x_ZF189	hybrid	ZF119	ZF189	151.177986978526	87.1157150581422	10.2501432283023
ZF119_x_ZF192	hybrid	ZF119	ZF192	151.055379264833	83.908678577064	9.56330147443559
ZF119_x_ZM008	hybrid	ZF119	ZM008	152.850427381378	91.1636228806789	10.5037867813856
ZF131_x_ZM034	hybrid	ZF131	ZM034	152.458955703981	86.8871869004643	10.163672719907
ZF131_x_ZM013	hybrid	ZF131	ZM013	152.204952711198	93.5780319097907	10.1304580209402
ZF131_x_ZM015	hybrid	ZF131	ZM015	151.773003576505	87.6362362946306	10.3588797493266
ZF131_x_ZM017	hybrid	ZF131	ZM017	151.941509451612	87.4398951484065	10.3882341939445
ZF131_x_ZM018	hybrid	ZF131	ZM018	152.075601137882	86.1686831512295	10.5735532068371
ZF131_x_ZM023	hybrid	ZF131	ZM023	152.083280875768	89.7738780328107	10.3513440260114
ZF131_x_ZM025	hybrid	ZF131	ZM025	151.928828124252	88.9962733311759	10.3963852560609
ZF131_x_ZM027	hybrid	ZF131	ZM027	151.690825003395	88.9877595078546	10.0365817516682
ZF131_x_ZM029	hybrid	ZF131	ZM029	151.230078633074	86.4266555285298	10.1760146804392
ZF131_x_ZM031	hybrid	ZF131	ZM031	151.776011507084	91.1556129036166	10.4088041795909
ZF131_x_ZM032	hybrid	ZF131	ZM032	152.053957286944	89.4803703532301	10.5509704907213
ZF131_x_ZM035	hybrid	ZF131	ZM035	152.615322728536	91.3107253018295	10.3758080629737
ZF152_x_ZF416	hybrid	ZF152	ZF416	153.055278977423	85.3512117592835	10.3112013893912
ZF152_x_ZF417	hybrid	ZF152	ZF417	151.954576520321	80.7014865417268	9.97965904665726
ZF152_x_ZM339	hybrid	ZF152	ZM339	148.888080397802	89.1725893115928	9.96123413527625
ZF152_x_ZM005	hybrid	ZF152	ZM005	153.679493079283	77.1655085402537	8.80541964447026
ZF152_x_ZM011	hybrid	ZF152	ZM011	150.672988340388	88.1264603047296	10.3146416930971
ZF152_x_ZM012	hybrid	ZF152	ZM012	151.841206405696	94.7240555377564	10.0945769606188
ZF152_x_ZM014	hybrid	ZF152	ZM014	151.221608707818	92.7008665583344	9.73062115321044
ZF152_x_ZM016	hybrid	ZF152	ZM016	151.876816859582	85.0080636721017	9.86175244044667
ZF152_x_ZM019	hybrid	ZF152	ZM019	152.170267558779	85.999730505143	10.3719988304392
